libusbmuxd 1.0.10+29+g9db5747-1
libutempter 1.1.6-3
libutf8proc 2.3.0-1
libutil-linux 2.33.2-1
libuv 1.29.1-1
libva 2.4.1-1
libva-mesa-driver 19.0.4-1
libva-vdpau-driver 0.7.4-4
libva1 1.8.3-2
libvdpau 1.2-1
libvisio 0.1.6-6
libvisual 0.4.0-7
libvoikko 4.2-1
libvorbis 1.3.6-1
libvpx 1.8.0-1
libvpx1.3 1.3.0-2
libvterm 0.1.git3.7a3913a-1
libwacom 0.33-1
libwbclient 4.10.4-1
libwebp 1.0.2-1
libwmf 0.2.12-1
libwnck 2.31.0-2
libwpd 0.10.3-1
libwpg 0.3.3-1
libwps 0.4.10-1
libwrap 7.6.24-4
libx11 1.6.7-1
libx86emu 2.3-1
libxau 1.0.9-1
libxaw 1.0.13-2
libxcb 1.13.1-1
libxcomposite 0.4.5-1
libxcursor 1.2.0-1
libxdamage 1.1.5-1
libxdg-basedir 1.2.0-4
libxdmcp 1.1.3-1
libxext 1.3.4-1
libxfce4ui 4.13.5-1
libxfce4util 4.13.3-1
libxfixes 5.0.3-2
libxfont2 2.0.3-1
libxft 2.3.3-1
libxi 1.7.9-2
libxinerama 1.1.4-1
libxkbcommon 0.8.4-1
libxkbcommon-x11 0.8.4-1
libxkbfile 1.1.0-1
libxklavier 5.4-2
libxml2 2.9.9-2
libxmu 1.1.3-1
libxnvctrl 430.14-1
libxpm 3.5.12-2
libxrandr 1.5.2-1
libxrender 0.9.10-2
libxres 1.2.0-1
libxshmfence 1.3-1
libxslt 1.1.33-1
libxss 1.2.3-1
libxt 1.1.5-2
libxtst 1.2.3-2
libxv 1.0.11-2
libxvmc 1.0.11-1
libxxf86dga 1.1.5-1
libxxf86vm 1.1.4-2
libyaml 0.2.1-1
libzen 0.4.37-2
libzip 1.5.2-1
libzmf 0.0.2-6
licenses 20181104-1
light 1.2-2
lightdm 1:1.28.0-4
lightdm-gtk-greeter 1:2.0.6-1
lightdm-settings 1.2.5-1
lightdm-slick-greeter 1.2.4-1
lilv 0.24.4-2
links 2.19-1
linux-api-headers 5.0.7-1
linux-firmware 20190514.711d329-1
linux-steam-integration 0.7.3-2
linux414 4.14.121-1
linux50 5.0.18-1
linux50-headers 5.0.18-1
linux50-rt 5.0.14_rt9-1
linux50-rt-virtualbox-host-modules 6.0.8-1
linux50-virtualbox-host-modules 6.0.8-2
linux51 5.1.4-1
linux51-headers 5.1.4-1
linux51-virtualbox-host-modules 6.0.8-3
lirc 1:0.10.1-2
live-media 2019.05.12-1
llvm 8.0.0-2
llvm-libs 8.0.0-2
lm_sensors 3.5.0-1
lmdb 0.9.23-1
lockdev 1.0.3_1.6-5
logrotate 3.15.0-1
lpsolve 5.5.2.5-3
lsb-release 1.4-12
lsd 0.14.0-1
lshw B.02.18-3
lsof 4.91-1
lsp-plugins 1.1.9-1
lua 5.3.5-2
lua52 5.2.4-4
lua52-bitop 1.0.2-8
lua52-expat 1.3.0-4
lua52-lpeg 1.0.2-1
lua52-luajson 1.3.4-2
lua52-socket 20190219-1
luajit 2.0.5-2
lv2 1.16.0-1
lvm2 2.02.184-4
lxappearance 0.6.3-2
lxc 1:3.1.0-1
lxinput 0.3.5-2
lxmenu-data 0.1.5-2
lxpolkit-git 1:0.1.0.r34.g55fc5d4-3
lxqt-globalkeys 0.14.1-1
lxqt-panel 0.14.1-1
lxtask 0.1.9-1
lz4 1:1.9.1-1
lzip 1.21-2
lzo 2.10-2
m4 1.4.18-2
maia-console 1.2-6
mailcap 2.1.48+14+g5811758-1
maim 5.5.2-4
make 4.2.1-3
man-db 2.8.5-2
man-pages 5.01-1
manjaro-alsa 2012.11-1
manjaro-base-skel 20171029-3
manjaro-browser-settings 20181222-1
manjaro-firmware 20160419-1
manjaro-hello 0.6.1-1
manjaro-hotfixes 2018.08-6
manjaro-icons 20181011-1
manjaro-keyring 20190512-1
manjaro-printer 20170501-1
manjaro-release 18.0.4-1
manjaro-settings-manager 0.5.6-2
manjaro-settings-manager-notifier 0.5.6-2
manjaro-system 20190429-1
manjaro-wallpapers-17.0 1.3-1
mariadb-libs 10.3.15-1
markdown_previewer 0.r6.64ad4d7-1
mathjax 2.7.5-1
mda.lv2 1.2.2-3
mdadm 4.1-1
med 4.0.0-3
media-player-info 24-1
mediainfo 19.04-1
mediterraneannight-theme 2.03-3
megacmd-bin 1.1.0-1
memtest86+ 5.01-3
menu-cache 1.1.0-1
mercurial 5.0-1
mesa 19.0.4-1
mesa-demos 8.4.0-1
mesa-vdpau 19.0.4-1
meson 0.50.1-2
metis 5.1.0.p6-1
mhwd 0.6.3-1
mhwd-amdgpu 1.2.1-1
mhwd-ati 7.7.0-1
mhwd-catalyst 1:15.201.1151-2
mhwd-db 0.6.3-6
mhwd-nvidia 1:418.74-1
mhwd-nvidia-304xx 1:304.137-1
mhwd-nvidia-340xx 340.107-1
mhwd-nvidia-390xx 390.116-1
mhwd-tui 0.4-1
minizip 1:1.2.11-3
mixxx 2.2.1-1
mjpegtools 2.1.0-4
mkinitcpio 25-1
mkinitcpio-busybox 1.30.1-1
mkinitcpio-openswap 0.1.0-2
mlocate 0.26.git.20170220-1
mobile-broadband-provider-info 20190116-1
moc 1:2.5.2-2
modemmanager 1.10.0-1
mono 5.20.1.19-1
mono-addins 1.3.3-2
mopidy 2.2.2-1
mopidy-local-images 1.0.0-2
mopidy-local-sqlite 1.0.0-1
mopidy-tunein 0.4.1-1
morc_menu 1.0-2
moreutils 0.63-1
mousepad 0.4.1-1
mpc 0.31-1
mpd 0.21.9-1
mpfr 4.0.2-1
mpg123 1.25.10-1
mplayer 38125-5
mps-youtube 0.2.8-2
mpv 1:0.29.1-6
mpv-acestream 0.3-1
msgpack-c 3.1.1-1
mtdev 1.1.5-2
mupdf 1.15.0-1
mypaint-brushes 1.3.0-3
nano 4.2-1
ncdu 1.14-1
ncmpcpp 0.8.2-8
ncpamixer 1.3.3-1
ncurses 6.1-6
ndctl 65-1
neofetch 6.0.0-1
neomutt 20180716-7
neon 0.30.2-3
neovim 0.3.5-1
nerd-fonts-hack 2.0.0-1
nerd-fonts-inconsolata 2.0.0-1
nerd-fonts-inconsolata-go 2.0.0-1
nerd-fonts-iosevka 2.0.0-2
nerd-fonts-terminus 2.0.0-2
nerd-fonts-ubuntu-mono 2.0.0-1
net-snmp 5.8-2
net-tools 1.60.20180212git-1
netcdf 4.7.0-1
netctl 1.20-1
nettle 3.4.1-1
network-manager-applet 1.8.21dev+3+gb4c365b1-1
networkmanager 1.18.0-1
networkmanager-dmenu r80.eefd2c3-1
networkmanager-openconnect 1.2.5dev+110+g524a2e0-2
networkmanager-openvpn 1.8.10-1
networkmanager-pptp 1.2.9dev+10+gb41b0d0-1
networkmanager-vpnc 1.2.7dev+20+gdca3aea-1
nfs-utils 2.3.4-1
nfsidmap 2.3.4-1
ninja 1.9.0-1
nitrogen 1.6.1-2
nm-connection-editor 1.8.21dev+3+gb4c365b1-1
nnn 2.4-1
node-gyp 4.0.0-1
nodejs 11.15.0-1
notmuch-runtime 0.28.3-1
noto-fonts 20190111-1
npm 6.9.0-1
npth 1.6-1
nspr 4.21-1
nss 3.44-1
nss-mdns 0.14.1-1
ntfs-3g 2017.3.23-3
ntp 4.2.8.p13-2
numactl 2.0.12-2
ocl-icd 2.2.12-3
olive-community-effects-git r57.043abef-2
olive-git 20181223.r958.ga0f62990-1
open-fuse-iso 1.1-1
openal 1.19.1-2
openbve 1.6.0.0-1
opencascade 7.3.0-4
opencl-mesa 19.0.4-1
openconnect 1:8.02-1
opencore-amr 0.1.5-2
openexr 2.3.0-1
openjpeg 1.5.2-2
openjpeg2 2.3.1-1
openmpi 4.0.1-1
openresolv 3.9.0-2
openscenegraph34 3.4.1-1
openssh 8.0p1-1
openssl 1.1.1.b-1
openssl-1.0 1.0.2.r-1
openvpn 2.4.7-1
openvpn-update-resolv-conf-git r42.43093c2-2
optipng 0.7.7-1
opus 1.3.1-1
opusfile 0.11-1
orc 0.4.29-1
os-prober 1.76-2
osu 20180917-1
otf-fantasque-sans-mono 1.7.2-2
otf-font-awesome 5.8.2-1
p11-kit 0.23.15-1
p7zip 16.02-5
p8-platform 2.1.0.1-3
package-query 1.9-2
pacman 5.1.3-1
pacman-mirrors 4.14.2-1
pacui 1.12-1
pacutils 0.7.0-1
palemoon-bin 28.5.0-1
pam 1.3.1-1
pamac-cli 7.4.0-1
pamac-common 7.4.0-1
pamac-gtk 7.4.0-1
pambase 20190105.1-1
pamixer 1.4-1
pandoc 2.7.2-39
pango 1:1.43.0-2
pangomm 2.42.0-1
papirus-icon-theme 20190521-1
papirus-maia-icon-theme 20181011-1
parted 3.2-9
patch 2.7.6-7
patchutils 0.3.4-3
pavucontrol-qt 0.14.1-1
pciutils 3.6.2-1
pcmanfm 1.3.1-1
pcmciautils 018-7
pcre 8.43-1
pcre2 10.33-1
pcsclite 1.8.25-1
pdfjs 2.1.266-1
peaclock 0.2.0-1
perl 5.28.2-1
perl-alien-build 1.73-1
perl-alien-libxml2 0.09-1
perl-capture-tiny 0.48-1
perl-clone 0.41-1
perl-data-dump 1.23-4
perl-dbi 1.642-1
perl-encode-locale 1.05-4
perl-error 0.17027-1
perl-ffi-checklib 0.24-1
perl-file-basedir 0.08-2
perl-file-chdir 0.1011-3
perl-file-desktopentry 0.22-4
perl-file-listing 6.04-5
perl-file-mimeinfo 0.29-1
perl-file-which 1.23-1
perl-html-parser 3.72-6
perl-html-tagset 3.20-7
perl-http-cookies 6.04-3
perl-http-daemon 6.01-6
perl-http-date 6.02-5
perl-http-message 6.18-2
perl-http-negotiate 6.01-5
perl-image-exiftool 11.30-1
perl-io-html 1.001-4
perl-io-socket-ssl 2.060-1
perl-io-tty 1.12-7
perl-ipc-run 20180523.0-1
perl-ipc-system-simple 1.25-4
perl-json 2.97001-1
perl-libwww 6.39-1
perl-log-message 0.08-4
perl-log-message-simple 0.10-4
perl-lwp-mediatypes 6.02-5
perl-lwp-protocol-https 6.07-2
perl-mailtools 2.21-1
perl-net-http 6.19-1
perl-net-ssleay 1.85-2
perl-path-tiny 0.108-1
perl-term-readline-gnu 1.36-1
perl-term-ui 0.46-4
perl-time-duration 1:1.20-3
perl-timedate 2.30-5
perl-try-tiny 0.30-2
perl-uri 1.76-1
perl-www-robotrules 6.02-5
perl-xml-libxml 2.0200-1
perl-xml-namespacesupport 1.12-3
perl-xml-parser 2.44-7
perl-xml-sax 1.00-1
perl-xml-sax-base 1.09-3
php 7.3.5-1
pinentry 1.1.0-4
pinta 1.6-4
pixman 0.38.4-1
pkcs11-helper 1.25.1-1
pkgconf 1.6.1-1
plib 1.8.5-8
pmrp-git r9.910741d-3
podofo 0.9.6-2
polkit 0.115+24+g5230646-1
polkit-gnome 0.105-4
polkit-qt5 0.112.0+git20180107-2
polybar 3.3.0-1
poppler 0.76.1-1
poppler-data 0.4.9-1
poppler-glib 0.76.1-1
popt 1.16-10
portaudio 1:19.6.0-5
portmidi 217-7
potrace 1.15-1
powertop 2.10-1
ppp 2.4.7-5
ppsspp 1.8.0-1
pptpclient 1.10.0-1
procps-ng 3.3.15-1.2
projectm 3.1.0-4
properties-cpp 0.0.1-1
protobuf 3.7.0-1
psmisc 23.2-1
pth 2.0.7-6
pulseaudio 12.2-2
pulseaudio-alsa 2-4
pulseeffects 4.6.1-1
pulsemixer 1.4.0-3
pygobject-devel 3.32.1-1
pygobject2-devel 2.28.7-2
pygtk 2.24.0-8
pyqt5-common 5.12.2-1
pyqtwebengine-common 5.12.1-1
pyradio-git 0.7.4.r0.g3bdcfcc-1
pyside2 5.12.3-1
pyside2-tools 5.12.3-1
python 3.7.3-1
python-acestream 0.1.5-1
python-apipkg 1.5-1
python-appdirs 1.4.3-2
python-atomicwrites 1.3.0-1
python-attrs 19.1.0-1
python-babel 2.6.0-2
python-beautifulsoup4 4.7.1-1
python-cachecontrol 0.12.5-4
python-cairo 1.18.1-1
python-chardet 3.0.4-2
python-colorama 0.4.1-1
python-cycler 0.10.0-3
python-dateutil 2.8.0-1
python-dbus 1.2.8-2
python-dbus-common 1.2.8-2
python-decorator 4.4.0-1
python-distlib 0.2.9-1
python-distro 1.4.0-1
python-docopt 0.6.2-5
python-docutils 0.14-2
python-evdev 1.2.0-1
python-freezegun 0.3.11-1
python-gobject 3.32.1-1
python-greenlet 0.4.15-1
python-html5lib 1.0.1-3
python-idna 2.8-1
python-imagesize 1.1.0-1
python-iniconfig 1.0.0-2
python-isodate 0.6.0-3
python-jinja 2.10.1-1
python-keyutils 0.5-3
python-kitchen 1.2.5-3
python-kiwisolver 1.1.0-1
python-lockfile 0.12.2-4
python-lxml 4.3.3-1
python-markupsafe 1.1.1-1
python-matplotlib 3.1.0-1
python-mock 2.0.0-4
python-more-itertools 4.3.0-1
python-msgpack 0.6.1-1
python-neovim 0.3.2-3
python-npyscreen 4.10.5-2
python-numpy 1.16.3-1
python-packaging 19.0-1
python-pafy 0.5.4-3
python-pbr 5.2.0-1
python-pep517 0.5.0-1
python-pillow 6.0.0-1
python-pivy 0.6.4-2
python-pluggy 0.11.0-1
python-pretend 1.0.9-2
python-progress 1.5-1
python-psutil 5.6.2-1
python-py 1.8.0-1
python-pycountry 18.12.8-2
python-pycryptodome 3.8.1-1
python-pycups 1.9.74-1
python-pycurl 7.43.0.2-2
python-pygments 2.4.0-1
python-pyparsing 2.4.0-1
python-pypeg2 2.15.2-3
python-pyperclip 1.7.0-1
python-pyqt5 5.12.2-1
python-pyqtwebengine 5.12.1-1
python-pysocks 1.6.8-3
python-pytest 4.4.2-1
python-pytest-runner 4.4-1
python-pytoml 0.1.20-1
python-pytz 2019.1-1
python-qtpy 1.7.0-1
python-requests 2.22.0-1
python-retrying 1.3.3-4
python-scipy 1.2.1-1
python-scripttest 1.3.0-2
python-setproctitle 1.1.10-3
python-setuptools 1:41.0.1-1
python-shiboken2 5.12.3-3
python-sip 4.19.17-1
python-sip-pyqt4 4.19.16-2
python-sip-pyqt5 4.19.17-1
python-six 1.12.0-1
python-snowballstemmer 1.2.1-3
python-soupsieve 1.9.1-1
python-sphinx 2.0.1-1
python-sphinx-alabaster-theme 0.7.12-1
python-sphinx_rtd_theme 0.4.3-1
python-sphinxcontrib-applehelp 1.0.1-1
python-sphinxcontrib-devhelp 1.0.1-1
python-sphinxcontrib-htmlhelp 1.0.1-1
python-sphinxcontrib-jsmath 1.0.1-1
python-sphinxcontrib-qthelp 1.0.2-1
python-sphinxcontrib-serializinghtml 1.1.3-1
python-sphinxcontrib-websupport 1.1.0-2
python-sqlalchemy 1.3.3-1
python-tqdm 4.28.1-1
python-urllib3 1.25.2-1
python-virtualenv 16.1.0-1
python-webencodings 0.5.1-2
python-websocket-client 0.56.0-1
python-whoosh 2.7.4-3
python-xapp 1.4.0-1
python-yaml 3.13-2
python2 2.7.16-1
python2-appdirs 1.4.3-2
python2-apsw 3.27.2-1
python2-asn1crypto 0.24.0-2
python2-backports 1.0-2
python2-backports-abc 0.5-2
python2-backports.functools_lru_cache 1.5-1
python2-bcrypt 3.1.6-1
python2-beautifulsoup4 4.7.1-1
python2-cachecontrol 0.12.5-4
python2-cairo 1.18.1-1
python2-cffi 1.12.3-1
python2-chardet 3.0.4-2
python2-colorama 0.4.1-1
python2-cryptography 2.6.1-1
python2-css-parser 1.0.4-1
python2-cssselect 1.0.3-2
python2-dateutil 2.8.0-1
python2-dbus 1.2.8-2
python2-decorator 4.4.0-1
python2-distlib 0.2.9-1
python2-distro 1.4.0-1
python2-distutils-extra 2.39-3
python2-dnspython 1.16.0-1
python2-docopt 0.6.2-5
python2-dukpy 0.3-3
python2-enum34 1.1.6-2
python2-eventlet 0.24.1-2
python2-feedparser 5.2.1-3
python2-funcsigs 1.0.2-2
python2-future 0.17.1-1
python2-futures 3.2.0-1
python2-gobject 3.32.1-1
python2-gobject2 2.28.7-2
python2-greenlet 0.4.15-1
python2-html2text 2018.1.9-2
python2-html5-parser 0.4.6-1
python2-html5lib 1.0.1-3
python2-httplib2 0.12.3-1
python2-idna 2.8-1
python2-ipaddress 1.0.22-1
python2-lockfile 0.12.2-4
python2-lxml 4.3.3-1
python2-markdown 3.1-1
python2-mechanize 1:0.4.2-1
python2-mock 2.0.0-4
python2-monotonic 1.5-2
python2-msgpack 0.6.1-1
python2-mutagen 1.42.0-3
python2-netifaces 0.10.9-1
python2-oauth2client 4.1.3-1
python2-packaging 19.0-1
python2-paramiko 2.4.2-1
python2-pbr 5.2.0-1
python2-pep517 0.5.0-1
python2-pillow 6.0.0-1
python2-pip 19.0.3-1
python2-ply 3.11-2
python2-progress 1.5-1
python2-protobuf 3.7.0-1
python2-psutil 5.6.2-1
python2-pyasn1 0.4.5-1
python2-pyasn1-modules 0.2.4-1
python2-pycparser 2.19-1
python2-pycryptodome 3.8.1-1
python2-pycryptodomex 3.7.3-1
python2-pygments 2.4.0-1
python2-pykka 2.0.0-1
python2-pynacl 1.3.0-1
python2-pyopenssl 19.0.0-1
python2-pyparsing 2.4.0-1
python2-pyqt5 5.12.2-1
python2-pytoml 0.1.20-1
python2-regex 2019.04.14-1
python2-requests 2.22.0-1
python2-retrying 1.3.3-4
python2-rsa 4.0-1
python2-setuptools 1:41.0.1-1
python2-simplejson 3.16.1-1
python2-singledispatch 3.4.0.3-3
python2-sip-pyqt5 4.19.17-1
python2-six 1.12.0-1
python2-soupsieve 1.9.1-1
python2-subprocess32 3.5.3-1
python2-tornado 5.1.1-1
python2-typing 3.6.6-1
python2-unrardll 0.1.3-4
python2-uritools 2.2.0-1
python2-urllib3 1.25.2-1
python2-urwid 2.0.1-2
python2-webencodings 0.5.1-2
python2-xlib 0.24-1
qca 2.2.1-1
qmltermwidget 0.2.0-1
qpdf 8.4.2-1
qt4 4.8.7-29.1
qt5-base 5.12.3-2.1
qt5-declarative 5.12.3-2
qt5-graphicaleffects 5.12.3-1
qt5-imageformats 5.12.3-1
qt5-location 5.12.3-1
qt5-multimedia 5.12.3-1
qt5-quickcontrols 5.12.3-1
qt5-script 5.12.3-1
qt5-sensors 5.12.3-1
qt5-speech 5.12.3-1
qt5-styleplugins 5.0.0.20170311-13
qt5-svg 5.12.3-1
qt5-tools 5.12.3-1
qt5-webchannel 5.12.3-1
qt5-webengine 5.12.3-2
qt5-webkit 5.212.0alpha2+156+g95401fe3908-1
qt5-websockets 5.12.3-1
qt5-x11extras 5.12.3-1
qt5-xmlpatterns 5.12.3-1
qt5ct 0.39-1
qtkeychain 0.9.1-1
qutebrowser 1.6.2-1
ranger 1.9.2.212.g5ae67755-1
raptor 2.0.15-11
rasqal 1:0.9.33-2
re2 20190401-1
readline 8.0.0-1
recode 3.7.1-1
recordmydesktop 0.3.8.1-8
redland 1:1.0.17-7
reiserfsprogs 3.6.27-2
rest 0.8.1-1
rhash 1.3.8-1
rhythmbox 3.4.3-1
ripgrep 11.0.1-1
rofi 1.5.2-1
rpcbind 1.2.5-2
rsync 3.1.3-1
rtkit 0.12-1
rtmpdump 1:2.4.r96.fa8646d-4
rtv 1.26.0-1
rubberband 1.8.2-1
ruby 2.6.3-1
ruby-rdoc 6.1.1-3
rubygems 3.0.3-1
run-parts 4.8.6.1-1
rxvt-unicode-terminfo 9.22-7
rxvt-unicode-truecolor 9.22-7
s-nail 14.9.13-2
sbc 1.4-1
sbxkb 0.7.6-3
sc 7.16-7
sc-im 0.7.0-2
schroedinger 1.0.11-5
scrcpy 1.8-1
screenfetch 3.8.0.r107.g522c9c0-1
screenkey 0.9-1
scrot 0.8.18-1
sdl 1.2.15-10
sdl2 2.0.9-1
sdl2_image 2.0.4-2
sdl2_mixer 2.0.4-3
sdl2_ttf 2.0.15-1
sdl_image 1.2.12-5
sdl_mixer 1.2.12-7
sdl_ttf 2.0.11-5
sed 4.7-1
semver 6.0.0-1
serd 0.30.0-1
serf 1.3.9-3
sg3_utils 1.44-1
shaderc 2018.0-3
shadow 4.6-3
shared-mime-info 1.12-1
sharutils 4.15.2-3
shiboken2 5.12.3-3
sidplay2-libs 2.1.1-1
simgear 2018.3.2-1
simplescreenrecorder-wlroots-git 0.3.11.r23.g4b288cb-1
sip 4.19.17-1
slang 2.3.2-1
slim 1.3.6-8
slim-themes 1.2.3-8
slop 7.4-4
smbclient 4.10.4-1
smpeg 0.4.5-4
smplayer 19.5.0-1
smplayer-skins 1:15.2.0-2
smplayer-themes 1:18.6.0-1
smtube 18.11.0-1
snapd 2.39-2.0
snappy 1.1.7-1
sndio 20180120-1
solid 5.58.0-1
sonnet 5.58.0-1
soqt 1.6.0a+2014+m872b87e73dfb-1
sord 0.16.2-1
sound-theme-freedesktop 0.8-3
soundtouch 2.1.2-1
spandsp 0.0.6-2
spectre-meltdown-checker 0.37-1
speedometer 2.8-3
speedtest-cli 2.1.1-1
speex 1.2.0-2
speexdsp 1.2rc3-4
spek 0.8.3-5
spirv-tools 2018.5-1
splix 2.0.0-14
spotify 1:1.0.98.78-2
sqlite 3.28.0-1
squashfs-tools 4.3-8
sratom 0.6.2-2
srt 1.3.2-1
startup-notification 0.12-6
steam-manjaro 1.0.0.61-1
steam-native 1.0.0.56-1
strace 5.0-1
streamlink 1.1.1-1
subversion 1.12.0-1
sudo 1.8.27-1
suitesparse 5.4.0-1
swh-plugins 0.4.17-3
swig 4.0.0-1
sxiv 25-1
sxiv-rifle 1.3-1
sysfsutils 2.1.0-10
syslog-ng 3.20.1-1
system-config-printer 1.5.11-4
systemd 242.29-1
systemd-libs 242.29-1
systemd-sysvcompat 242.29-1
t1lib 5.1.2-7
taglib 1.11.1-3
talloc 2.2.0-1
tar 1.32-1
tcl 8.6.9-2
tdb 1.3.18-2
teamocil 1.4.2-1
telegram-desktop 1.7.0-1
terminus-font 4.47-2
termite 15-1
termite-terminfo 15-1
termsyn-font 1.8.7-1
termsyn-powerline-font-git r2.2415446-1
tesseract 4.0.0-2
tevent 1:0.9.39-2
texinfo 6.6-1
texlive-bin 2018.48691-9
texlive-core 2018.50036-1
thin-provisioning-tools 0.8.1-1
thunar 1.8.6-1
thunar-archive-plugin 0.4.0-1
thunar-media-tags-plugin 0.3.0-1
thunar-volman 0.9.2-1
tilix 1.9.3-1
tint2 16.6.1-1
tinyxml 2.6.2-6
tk 8.6.9-2
tlp 1.2.1-1.0
tlp-rdw 1.2.1-1.0
tmux 2.9_a-2
toilet 0.3.r155.3eb9d58-1
totem-plparser 3.26.3-1
transmission-gtk 2.94-1
trash-cli 0.17.1.14-4
tree 1.8.0-1
trizen 1.58-1
tslib 1.20-1
ttf-animeace 2.0-4
ttf-bitstream-vera 1.10-12
ttf-dejavu 2.37-2
ttf-droid 20121017-6
ttf-fantasque-sans-mono 1.7.2-2
ttf-font-icons 1.1-3
ttf-icomoon-icons 1.0-1
ttf-inconsolata 1:2.0.0.1-3
ttf-indic-otf 0.2-9
ttf-liberation 2.00.5-1
ttf-material-icons r124.224895a86-1
ttf-mononoki-git r78.07f7e9b-1
ttf-opensans 1.101-1
ttf-polybar-icons 1.0-1
ttf-typicons 2.0.9-1
ttf-ubuntu-font-family 0.83-4
tumbler 0.2.4-1
twitch-curses 1.2-2
twolame 0.3.13-8
tzdata 2019a-1
uchardet 0.0.6-2
udiskie 1.7.7-1
udisks2 2.8.2-1
ufw 0.36-1
unclutter-xfixes-git v1.5.r1.g04e2a94-1
unibilium 2.0.0-1
unzip 6.0-13
upower 0.99.10-1
urxvt-perls 2.2-2
usbmuxd 1.1.0+48+g1cc8b34-3
usbutils 010-1
util-linux 2.33.2-1
v4l-utils 1.16.6-1
v86d 0.1.10-5.1
vala-panel-appmenu-common 0.7.1-1.1
vamp-plugin-sdk 2.8.0-1
vapoursynth R45.1-1
vcdimager 2.0.1-2
vertex-maia-themes 20180519-4
vi 1:070224-3
vibrancy-colors 2.7-2
vid.stab 1.1-2
viewnior 1.7-2
vifm-colors-git r60.35d1d88-1
vifm-git 0.10.r205.g7e35c9552-1
vim 8.1.1186-1
vim-live-latex-preview 0.9-1
vim-runtime 8.1.1186-1
virtualbox 6.0.8-2
virtualbox-host-dkms 6.0.8-2
vlc-nightly 4.0.0v20190324-1
vokoscreen-legacy 2.5.8.beta-3
volume_key 0.3.11-2
volumeicon 0.5.1-4
vpnc 1:0.5.3.r460.r73-1
vte-common 0.56.3-1
vte3 0.56.3-1
vtk 8.2.0-3
vulkan-headers 1:1.1.108-1
vulkan-icd-loader 1.1.107-1
vulkan-intel 19.0.4-1
vulkan-radeon 19.0.4-1
w3m 0.5.3.git20190105-1
wavpack 5.1.0-2
wayland 1.17.0-1
wayland-protocols 1.17-1
webkit2gtk 2.24.2-1
webrtc-audio-processing 0.3.1-1
wget 1.20.3-1
which 2.21-3
wildmidi 0.4.3-1
wine 4.8-1
winetricks 20190310-1
wireless-regdb 2019.03.01-1
wireless_tools 30.pre9-2
wmctrl 1.07-5
wmutils 1:1.4-1
woff2 1.0.2-1
wpa_supplicant 2:2.8-1
wxgtk-common 3.0.4-2
wxgtk2 3.0.4-2
x264 2:157.r72db4377-1
x265 3.0-1
xapian-core 1:1.4.11-1
xarchiver 0.5.4.14-1
xautolock 2.2-5
xbitmaps 1.1.2-1
xcb-proto 1.13-2
xcb-util 0.4.0-2
xcb-util-cursor 0.1.3-2
xcb-util-image 0.4.0-2
xcb-util-keysyms 0.4.0-2
xcb-util-renderutil 0.3.9-2
xcb-util-wm 0.4.1-2
xcb-util-xrm 1.3-1
xclip 0.13-2
xcursor-breeze 5.11.5-1
xcursor-chameleon-pearl 0.5-4
xcursor-maia 20160417-1
xdg-su 1.2.3-1
xdg-user-dirs 0.17-2
xdg-utils 1.1.3-3
xdotool 3.20160805.1-2
xerces-c 3.2.2-1
xf86-input-elographics 1.4.1-8
xf86-input-evdev 2.10.6-1
xf86-input-keyboard 1.9.0-3
xf86-input-libinput 0.28.2-1
xf86-input-mouse 1.9.3-1
xf86-input-void 1.4.1-4
xf86-video-amdgpu 19.0.1-1
xf86-video-ati 1:19.0.1-1
xf86-video-fbdev 0.5.0-1
xf86-video-intel 1:2.99.917+863+g6afed33b-1
xf86-video-nouveau 1.0.16-1
xfburn 0.5.5-1
xfce4-panel 4.12.2-1
xfce4-power-manager 1.6.2-1
xfce4-weather-plugin-menda-circle-icons 20141126-1
xfconf 4.12.1-5
xfsprogs 4.20.0-2
xine-lib 1.2.9-9
xkeyboard-config 2.26-2
xmlsec 1.2.28-1
xorg-bdftopcf 1.1-1
xorg-font-util 1.3.1-2
xorg-font-utils 7.6-5
xorg-fonts-alias 1.0.3-2
xorg-fonts-encodings 1.0.4-5
xorg-fonts-misc 1.0.3-6
xorg-luit 1.1.1-3
xorg-mkfontscale 1.2.1-1
xorg-server 1.20.4-1
xorg-server-common 1.20.4-1
xorg-setxkbmap 1.3.1-2
xorg-twm 1.0.10-1
xorg-xauth 1.0.10-2
xorg-xbacklight 1.2.2-1
xorg-xdpyinfo 1.3.2-2
xorg-xhost 1.0.8-1
xorg-xinit 1.4.1-1
xorg-xinput 1.6.2-2
xorg-xkbcomp 1.4.2-1
xorg-xkill 1.0.5-1
xorg-xlsclients 1.1.4-1
xorg-xmessage 1.0.5-1
xorg-xmodmap 1.0.10-1
xorg-xprop 1.2.4-1
xorg-xrandr 1.5.0-2
xorg-xrdb 1.2.0-1
xorg-xset 1.2.4-1
xorg-xwininfo 1.1.4-1
xorgproto 2018.4-1
xosd 2.2.14-9
xsel 1.2.0.20160929-2
xterm 345-1
xvidcore 1.3.5-1
xz 5.2.4-1
yajl 2.1.0-2
yaourt 1.9-1
yarn 1.16.0-1
yasm 1.3.0-3
yay 9.2.0-1.0
yelp 3.32.2-1
yelp-xsl 3.32.1-1
youtube-dl-git 2019.04.24.r0.3e7ec5330-1
youtube-dl-mp3 2018.01.03-1
